,DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
1939,2022082019,99.68,99.92,84013.2,0.24,Mien Trung,20/08/2022,19,1.0,1.0,1.0,6221,98.87,,,57.287499999999966,97.73,0.63,0.06,0.07,99.59,0.0,,,,
1940,2022082020,99.54,99.91,92582.9,0.23,Mien Trung,20/08/2022,20,1.0,1.0,1.0,6209,98.78,,,46.75305555555556,98.46,0.4,0.04,0.09,99.59,0.0,,,,
1941,2022082021,99.12,99.89,81241.6,0.21,Mien Trung,20/08/2022,21,1.0,1.0,1.0,6212,98.79,,,31.1988888888889,98.4,0.54,0.05,0.07,98.8,0.0,,,,
1942,2022082022,99.03,99.9,63410.9,0.17,Mien Trung,20/08/2022,22,1.0,1.0,1.0,6202,98.79,,,16.97499999999998,99.07,0.57,0.04,0.08,99.02,0.0,,,,
1943,2022082023,98.78,99.91,40003.8,0.13,Mien Trung,20/08/2022,23,-1.0,1.0,1.0,6053,98.69,,,9.525277777777784,98.51,0.62,0.09,0.07,99.2,0.0,,,,
1944,2022082100,98.09,99.87,26069.1,0.11,Mien Trung,21/08/2022,00,-1.0,1.0,1.0,6209,98.66,,,4.047499999999999,99.09,0.91,0.03,0.05,100.0,0.0,,,,
1945,2022082101,98.49,99.87,16901.1,0.09,Mien Trung,21/08/2022,01,-1.0,1.0,1.0,6207,98.62,,,2.3144444444444443,100.0,0.0,0.04,5.78,100.0,100.0,,,,
1946,2022082102,98.08,99.9,11404.7,0.09,Mien Trung,21/08/2022,02,-1.0,1.0,1.0,6194,98.54,,,1.6288888888888888,96.61,0.58,0.0,0.06,100.0,0.0,,,,
1947,2022082103,99.39,99.96,9445.7,0.08,Mien Trung,21/08/2022,03,1.0,1.0,1.0,6196,98.42,,,1.375277777777778,99.38,0.0,0.08,0.05,100.0,100.0,,,,
1948,2022082104,99.43,99.93,10226.9,0.08,Mien Trung,21/08/2022,04,1.0,1.0,1.0,6202,98.52,,,2.933333333333334,99.72,0.85,0.02,0.03,100.0,0.0,,,,
1949,2022082105,99.26,99.96,18996.8,0.12,Mien Trung,21/08/2022,05,1.0,1.0,1.0,6200,98.72,,,6.95777777777778,97.35,0.26,0.01,0.05,99.65,0.0,,,,
1950,2022082106,99.34,99.94,38693.4,0.18,Mien Trung,21/08/2022,06,1.0,1.0,1.0,6197,98.98,,,19.96694444444445,98.98,1.19,0.03,1.61,100.0,0.0,,,,
1951,2022082107,99.39,99.93,48994.5,0.23,Mien Trung,21/08/2022,07,1.0,1.0,1.0,6201,99.09,,,47.48472222222223,98.91,0.42,0.02,0.06,99.87,0.0,,,,
1952,2022082108,99.62,99.93,58389.4,0.25,Mien Trung,21/08/2022,08,1.0,1.0,1.0,6210,99.04,,,65.11250000000001,98.85,0.52,0.04,0.07,99.29,0.0,,,,
1953,2022082109,99.51,99.93,64331.0,0.27,Mien Trung,21/08/2022,09,1.0,1.0,1.0,6200,99.0,,,71.24361111111108,98.82,0.36,0.05,0.18,99.48,0.0,,,,
1954,2022082110,99.81,99.93,62453.8,0.27,Mien Trung,21/08/2022,10,1.0,1.0,1.0,6102,98.99,,,50.33472222222218,98.94,0.55,0.06,0.12,99.64,0.0,,,,
1955,2022082111,99.88,99.91,70773.0,0.25,Mien Trung,21/08/2022,11,1.0,1.0,1.0,6213,99.03,,,55.01527777777774,99.07,0.38,0.06,0.1,99.56,0.0,,,,
1956,2022082112,99.9,99.9,74270.8,0.22,Mien Trung,21/08/2022,12,1.0,1.0,1.0,6226,98.95,,,36.896666666666675,99.22,0.25,0.02,3.59,99.49,0.0,,,,
1957,2022082113,99.69,99.91,66252.3,0.22,Mien Trung,21/08/2022,13,1.0,1.0,1.0,6205,98.97,,,28.678888888888892,98.9,0.42,0.02,1.8,100.0,0.0,,,,
1958,2022082114,99.79,99.93,60585.6,0.24,Mien Trung,21/08/2022,14,1.0,1.0,1.0,6202,98.98,,,42.491111111111096,98.78,0.53,0.05,0.06,99.77,0.0,,,,
1959,2022082115,99.73,99.93,60261.3,0.25,Mien Trung,21/08/2022,15,1.0,1.0,1.0,6214,99.0,,,53.476666666666624,99.1,0.48,0.03,0.06,99.54,0.0,,,,
1960,2022082116,99.81,99.91,58565.9,0.24,Mien Trung,21/08/2022,16,1.0,1.0,1.0,6212,99.02,,,61.30944444444444,98.84,0.4,0.03,0.69,99.28,0.0,,,,
1961,2022082117,99.76,99.91,57125.6,0.24,Mien Trung,21/08/2022,17,1.0,1.0,1.0,6217,99.03,,,65.34722222222223,99.05,0.38,0.03,0.06,99.84,0.0,,,,
1962,2022082118,99.84,99.92,64434.3,0.23,Mien Trung,21/08/2022,18,1.0,1.0,1.0,6214,98.98,,,60.77749999999996,99.03,0.5,0.03,0.07,99.44,0.0,,,,
1963,2022082119,99.89,99.92,80720.5,0.23,Mien Trung,21/08/2022,19,1.0,1.0,1.0,6207,98.92,,,54.268888888888895,99.32,0.45,0.04,0.08,99.66,0.0,,,,
1964,2022082120,99.85,99.91,93408.7,0.22,Mien Trung,21/08/2022,20,1.0,1.0,1.0,6220,98.89,,,42.04444444444446,98.95,0.65,0.03,0.91,99.44,0.0,,,,
1965,2022082121,99.84,99.91,81677.0,0.2,Mien Trung,21/08/2022,21,1.0,1.0,1.0,6224,98.87,,,25.99888888888889,98.87,0.3,0.05,0.07,99.07,0.0,,,,
1966,2022082122,99.9,99.91,62699.8,0.16,Mien Trung,21/08/2022,22,1.0,1.0,1.0,6208,98.85,,,12.426388888888901,97.6,0.42,0.05,0.07,98.81,0.0,,,,
1967,2022082123,99.93,99.89,39951.4,0.11,Mien Trung,21/08/2022,23,1.0,1.0,1.0,6054,98.75,,,5.729722222222226,98.4,0.2,0.03,0.11,100.0,0.0,,,,
1968,2022082200,99.8,99.84,24962.9,0.09,Mien Trung,22/08/2022,00,1.0,1.0,1.0,6209,98.67,,,3.654166666666667,98.42,1.61,0.12,0.23,100.0,0.0,,,,
1969,2022082201,99.59,99.94,14995.0,0.09,Mien Trung,22/08/2022,01,1.0,1.0,1.0,6206,98.35,,,2.430277777777778,97.34,2.7,0.01,0.03,99.19,0.0,,,,
1970,2022082202,99.33,99.95,10235.1,0.08,Mien Trung,22/08/2022,02,1.0,1.0,1.0,6209,98.29,,,1.8772222222222221,100.0,0.0,0.01,0.04,100.0,100.0,,,,
1971,2022082203,99.41,99.95,8423.4,0.08,Mien Trung,22/08/2022,03,1.0,1.0,1.0,6206,98.4,,,1.6916666666666667,100.0,0.0,0.01,0.05,100.0,100.0,,,,
1972,2022082204,99.45,99.94,9632.6,0.09,Mien Trung,22/08/2022,04,1.0,1.0,1.0,6206,98.61,,,2.9738888888888884,99.3,0.0,0.01,0.03,100.0,100.0,,,,
1973,2022082205,99.67,99.94,18371.5,0.12,Mien Trung,22/08/2022,05,1.0,1.0,1.0,6209,98.84,,,5.935,98.96,0.3,0.01,0.05,99.23,100.0,,,,
1974,2022082206,99.53,99.93,38095.0,0.18,Mien Trung,22/08/2022,06,1.0,1.0,1.0,6211,99.12,,,22.923888888888904,98.63,0.38,0.03,0.09,99.47,0.0,,,,
1975,2022082207,99.77,99.93,46210.3,0.23,Mien Trung,22/08/2022,07,1.0,1.0,1.0,6207,99.11,,,49.52861111111115,98.97,0.31,0.03,0.07,99.8,0.0,,,,
1976,2022082208,99.88,99.91,54210.7,0.25,Mien Trung,22/08/2022,08,1.0,1.0,1.0,6218,99.04,,,82.43472222222223,99.31,0.28,0.04,0.08,99.53,0.0,,,,
1977,2022082209,99.91,99.92,56620.2,0.29,Mien Trung,22/08/2022,09,1.0,1.0,1.0,6209,98.99,,,81.96749999999996,99.5,0.37,0.04,0.39,98.27,0.0,,,,
1978,2022082210,99.88,99.91,63513.2,0.28,Mien Trung,22/08/2022,10,1.0,1.0,1.0,6216,99.0,,,90.2099999999999,99.24,0.39,0.05,0.12,99.42,0.0,,,,
1979,2022082211,99.82,99.92,68212.0,0.27,Mien Trung,22/08/2022,11,1.0,1.0,1.0,6210,98.97,,,76.98249999999993,99.17,0.71,0.05,0.1,99.34,0.0,,,,
1980,2022082212,99.86,99.92,72291.9,0.23,Mien Trung,22/08/2022,12,1.0,1.0,1.0,6218,98.89,,,41.762222222222206,99.28,0.27,0.04,0.08,99.28,0.0,,,,
